experiment_version,source_top20_sha256,query_id,query,original_answerable,candidate_id,chunk_id,rrf_rank,dense_rank,sparse_rank,dense_score,sparse_score,rrf_score,source_id,source_title,pdf_page_start,pdf_page_end,section_path,text,knowledge_base_version,index_version,collection_name,retriever_version,fusion_version,embedding_model,embedding_model_revision,prior_top20_member,prior_relevance,experimental_relevance,label_origin,model_id,prompt_sha256,annotation_status,annotation_error,direct_confirmed,confirmation_model_id,confirmation_prompt_sha256,confirmation_status,confirmation_error
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q001,焊膏印刷量不足可能导致哪些典型焊接缺陷？,true,Q001-Adf6553a929c6,gjb_3243a_2021:c_e8a2525272fc86aea5a3f0e6,11,28,13,0.51365423,0.09539646,0.0250622665006,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,21,22,"[""6 详细要求"",""6.2 组装工艺"",""6.2.6 焊接"",""6.2.6.3 手工焊接""]","6.2.6.3 手工焊接

GJB 3243A-2021 手工焊接过程应满足以下要求：

a) 手工焊接前应按要求设置烙铁温度，有铅焊接烙铁温度一般设置为280℃～330℃，对于大面
积覆铜、接地或散热较快区域，最高温度可适当提高，但不应超过360℃。无铅焊接可在有铅 焊接温度基础上提高20℃～30℃；

b) 对于不耐温度冲击的陶瓷电容等元器件，应在焊接前对PCB和元器件进行预热，预热温度不
宜超过140℃；

c) 手工焊接时烙铁头应接触焊接部位，避免直接加热焊锡丝焊接。在焊接过程或焊料凝固过程中，
元器件引线和连接盘之间不应出现相对移动；

d) 手工焊接烙铁单点加热时间不宜超过 3s。",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,true,0,0,top20_reuse,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,reused,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q001,焊膏印刷量不足可能导致哪些典型焊接缺陷？,true,Q001-Aa8607dc54260,gjb_3243a_2021:c_74e5f36c8b929dd0e50c88b8,12,47,4,0.49454844,0.13294438,0.0249707943925,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,21,21,"[""6 详细要求"",""6.2 组装工艺"",""6.2.6 焊接"",""6.2.6.1 再流焊接""]","表8 再流焊温度曲线要求
温度曲线参数 | 锡铅合金曲线 | 混合/向后兼容曲线 | 无铅合金曲线
合金熔点 | 183℃ | 183℃/220℃ | 217℃~220℃
合金焊接温度范围 | 210℃~220℃ | 228℃~235℃ | 235℃~245℃
最小峰值温度 | 205℃ | 228℃ | 230℃
升温斜率 | 1℃/s~2℃/s | 1℃/s~2℃/s | 1℃/s~2℃/s
降温斜率 | 1℃/s~4℃/s | 1℃/s~4℃/s | 1℃/s~4℃/s
保温温度 | 100℃~180℃ | 100℃~180℃ | 140℃~220℃
保温时间 | 60s~120s | 60s~120s | 60s~150s
再流时间 | 60s~90s | 60s~90s | 60s~90s
峰值温度停留时间 | ≤20s | ≤20s | ≤20s

注1：最小峰值温度指峰值时PCB上最低温度。注2：升温斜率、降温斜率、保温温度、保温时间需参考焊膏制造商要求。",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,true,0,0,top20_reuse,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,reused,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q001,焊膏印刷量不足可能导致哪些典型焊接缺陷？,true,Q001-Af363389171ae,gjb_3243a_2021:c_7fe6b64d1e275668b23ef14b,13,40,9,0.50019825,0.11052048,0.0244927536232,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,20,21,"[""6 详细要求"",""6.2 组装工艺"",""6.2.6 焊接"",""6.2.6.1 再流焊接""]","6.2.6.1 再流焊接

再流焊接过程应满足以下要求：

a) 可采用热风、红外、汽相、激光等加热方式进行再流焊接；

b) 再流焊接设备应具备多个加热区，通过轨道传输速度控制PCB在各加热区停留时间，以形成

GJB3243A-2021 稳定可控的再流焊温度曲线；

c) 应根据元器件焊端成分、焊膏类型确定再流焊温度曲线类型，通常包括锡铅合金曲线、无铅合
金曲线以及混合/向后兼容曲线；

d) 应根据曲线类型并综合PCB厚度、元器件封装类型及体积等设置合适的焊接工艺参数，选用
同等或近似热容的测温板测试再流焊温度曲线，测温板上宜设置4个～6个测温点，选定的测 温点应包含板上最低热容区及最高热容区，BGA等重点元器件宜至少设置2个测温点；

e) 再流焊接过程应具备预热、保温、再流、冷却四个阶段，推荐的温度曲线要求见表8，应对实
测温度曲线进行审核，并定期对其进行过程确认；

f) 再流焊接时PCB进板应优先长边搭在轨道上，防止受热板子变形导致卡板等；

g) 若使用汽相再流焊接，则需根据再流温度选择合适的汽相液。",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,true,0,0,top20_reuse,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,reused,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q001,焊膏印刷量不足可能导致哪些典型焊接缺陷？,true,Q001-A63fe500ae242,gjb_3243a_2021:c_55357d2daed71d06cad3353f,14,34,14,0.506984,0.090718895,0.0241518113859,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,21,21,"[""6 详细要求"",""6.2 组装工艺"",""6.2.6 焊接"",""6.2.6.2 波峰焊接""]","6.2.6.2 波峰焊接

波峰焊接过程应满足以下要求：

a) 波峰焊接一般适用于表贴电阻、MELF电阻、二极管、小尺寸SOT等元器件，以下元器件不
宜使用波峰焊接工艺：1）方形扁平封装、J形引线、底部端子、节距小于0.635mm的有引线小外形封装元器件；2)钽电容、玻璃二极管、1206(英制)以上瓷介电容。

b) 波峰焊接设备应自带助焊剂预涂装置，宜配置射流波或带紊流波与不对称层流波的波峰焊接
系统。

c) 应根据焊剂类型、活化温度、元器件种类及安装密度、PCB厚度等确定预热温度曲线。对于
不耐温度冲击的元器件，应控制好预热到浸锡时的温度差。

d) 推荐使用如下焊接参数：

1） 预热区温升速率：2℃/s~3℃/s；

2) 预热区表面温度：90℃～110℃；

3) 预热区元器件表面的最高温度：≤120℃；

4) 焊料槽设定温度：240℃~260℃；

5） 焊接时间：2s~3.5s；
6)倾斜角：3°～7°。",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,true,0,0,top20_reuse,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,reused,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q001,焊膏印刷量不足可能导致哪些典型焊接缺陷？,true,Q001-A5fe9af1bd30b,gjb_3243a_2021:c_d7fe338876d941d89b15eb5b,15,50,8,0.49069315,0.123796165,0.0237967914439,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,15,16,"[""6 详细要求"",""6.2 组装工艺"",""6.2.1 表面安装工艺流程""]","6.2.1 表面安装工艺流程

典型的四种表面安装机焊工艺流程见图9，实际生产时可根据生产设备、PCB及元器件种类、组装 形式等进行选择，也可以采用手焊或机焊加手焊的方式进行。

焊膏涂覆 | 贴装 | 再流焊接 | 清洗 | 检验

a) 单面再流焊

贴装胶 | 贴装 | 贴装胶 板面翻转 波峰焊接 | 清洗 | 检验
施加 | 固化

b) 单面波峰焊

B面 | 贴装 | 再流焊接 板面翻转 焊膏涂覆 A面 | 贴装 | 再流焊接 | 清洗

焊膏涂覆

c) 双面再流焊

A面 | 贴装 | 再流焊接 板面翻转 B面贴装 胶施加 | 贴装 | 固化 板面翻转

焊膏涂覆

波峰焊接 | 清洗

d) 再流焊+波峰焊
图9典型的表面安装机焊工艺流程

GJB3243A-2021",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,true,0,0,top20_reuse,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,reused,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q001,焊膏印刷量不足可能导致哪些典型焊接缺陷？,true,Q001-Ae535c55453f7,gjb_3243a_2021:c_bc940ec3b2fb5ea49e427463,16,30,31,0.5115646,0.0630151,0.0221001221001,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,23,25,"[""6 详细要求"",""6.4 检验"",""6.4.3 详细检验要求""]","6.4.3 详细检验要求

PCBA各类元器件的详细检验要求见表10。

GJB 3243A-2021

表 10 详细检验要求
元器件类型 | 检验项目 | 图例 | 说明
A≤15%W 或 A≤15% P，
侧面偏移(A) | 取两者中的较小者，且不

违反最小电气间隙。

末端不允许伸出连接盘，

末端偏移(B) | 即B≤0。
C≥85%W或 C≥85% P,
末端连接宽度(C) | 取两者中的较小者。

矩形片式元件 (例：片式电阻、

电容、电感等） | 仅有底部端子矩形片式元
件：J≥75%R；其他矩形
末端重叠(J) | 片式元件：J≥50% R 或
J≥0.13mm，取两者中的

较大者。

最大填充焊点高度 | E | 可以延伸至端帽金属镀层 最大填充焊点高度(E)不

顶部。

F≥G+30% H 或F≥G+

最小填充高度(F) | H | 0.5mm，取两者中的较小

者。

X

A≤15%W 或 A≤15% P,

侧面偏移(A) | 取两者中的较小者，且不

违反最小电气间隙。圆柱体帽形端 子元件 (例：MELF 电 阻、二极管等） 末端不允许伸出连接盘，

末端偏移(B) | 即 B≤0。

GJB3243A-2021 表 10(续)

元器件类型 | 检验项目 | 图例 | 说明

W

末端连接宽度(C) | C≥50%W或C≥50%P，

取两者中的较小者。

侧面连接长度(D) | D≥75% R 或 D≥75% S,

取两者中的较小者。圆柱体帽形端

子元件 最大填充焊点高度 | E 不可以延伸至端帽金属
(例：MELF 电 | (E) | 镀层顶部。

阻、二极管等)

w | F≥G+30% W或F≥G+
最小填充高度(F) | 1.0mm，取两者中的较小

者。",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,false,,0,llm_top50_new,qwen3.8-max,2526d505a0d9a8db869e0d314f7c607e25f0e5de5596bc86c5278cca1d9ba030,completed,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q001,焊膏印刷量不足可能导致哪些典型焊接缺陷？,true,Q001-A9fef6242cfb0,gjb_3243a_2021:c_e941d44ecbe9f30c81d36106,17,49,23,0.49403527,0.074181214,0.0212225046977,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,7,8,"[""5 一般要求"",""5.4 电子元器件""]","4) 镀金引线去金、搪锡的焊料槽应定期分析焊料中的杂质，用于去金的焊料槽的含金量应
不超过1%，用于搪锡的焊料槽的金和铜的总含量应不超过0.3%，否则应更换焊料；镀金引线的去金和搪锡仅限于焊接部位；

6) 搪锡不合格时，最大允许搪锡次数为3次。

f) 为防止高铅球/柱氧化，CBGA和CGA拆封后推荐使用真空袋重新包装或贮存在充氮柜中。

g) 湿敏元器件的管控应符合以下要求：
1）如无证据表明湿敏元器件是干燥的，焊接前应按照元器件制造商提供的要求对湿敏元器件 进行去湿烘烤，如无法获得相关要求，可参照表1进行，表1适用于最严苛条件的模制 引线框架表面安装元器件，如果技术上有据可查(例如吸潮/去湿数据等)，用户可以减少 实际的烘烤时间，大多数情况下，表1也适用于其他非气密表面安装元器件，如果元器 件已暴露在大于60%RH环境下，为了确保元器件是干燥的，通过追溯相关湿气吸附的数 据，应适当增加烘烤时间，宜在真空或氮气环境下进行烘烤；

2) 湿敏等级为6的元器件应按照包装袋标签上的要求进行去湿烘烤，如器件包装上未提供烘
烤要求，需查阅器件说明书或咨询器件制造商；

3) 应监控湿敏元器件来料、存储和使用过程的车间寿命，超过车间寿命的湿敏元器件焊接前
应重新进行烘烤，不同敏感度等级的元器件车间寿命见表2;

4) 湿敏元器件开封后，宜贮存在干燥柜中。

GJB3243A-2021 表1湿敏元器件烘烤要求

在125℃(+10/-0℃) | 在90℃(+8/-0℃) | 在40℃（+5/-0℃)

不大于 5%RH 条件下烘烤 不大于5%RH条件下烘烤 不大于 5%RH条件下烘烤",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,false,,0,llm_top50_new,qwen3.8-max,2526d505a0d9a8db869e0d314f7c607e25f0e5de5596bc86c5278cca1d9ba030,completed,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q001,焊膏印刷量不足可能导致哪些典型焊接缺陷？,true,Q001-A26017800485a,gjb_3243a_2021:c_c14425061a1ad4d9849eb2f9,18,45,46,0.49689078,0.020240963,0.018957771788,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,30,31,"[""附录A 常用表面安装元器件连接盘伸出量和贴装区冗余量要求""]","GJB 3243A-2021

附录A (规范性附录) 常用表面安装元器件连接盘伸出量和贴装区冗余量要求 A.1 矩形片式元件 矩形片式元件连接盘J、JH、Js和贴装区冗余量要求可参考图A.1和表 A.1。

Js

图A.1 矩形片式元件

表A.1矩形片式元件 | 单位为毫米
元器件封装 | 引出端部分 | 密度等级A | 密度等级B | 密度等级C
趾部(Jτ) | 0.55 | 0.35 | 0.15
1608(0603)以上规格的 | 跟部(JH) | 0.00 | 0.00 | 0.00
矩形片式元件 | 侧面(Js) | 0.05 | 0.03 | -0.05
贴装区冗余量 | 0.50 | 0.25 | 0.10
趾部(J) | 0.30 | 0.20 | 0.10
1608(0603)以内规格的 | 跟部(JH) | 0.00 | 0.00 | 0.00
矩形片式元件 | 侧面(Js) | 0.05 | 0.00 | -0.05
贴装区冗余量 | 0.20 | 0.15 | 0.10

A.2 圆柱体帽形端子元件 圆柱体帽形端子元件连接盘JT、JH、Js和贴装区冗余量要求可参考图A.2和表A.2。

Js

JT | JH

图A.2 圆柱体帽形端子元件

GJB 3243A-2021

表 A. 2 圆柱体帽形端子元件 | 单位为毫米
元器件封装 | 引出端部分 | 密度等级A | 密度等级B | 密度等级C
趾部(Jτ) | 0.60 | 0.40 | 0.20
跟部(JH) | 0.20 | 0.10 | 0.02

圆柱体帽形端子元件

侧面(Js) | 0.10 | 0.05 | 0.01
贴装区冗余量 | 0.50 | 0.25 | 0.10",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,false,,0,llm_top50_new,qwen3.8-max,2526d505a0d9a8db869e0d314f7c607e25f0e5de5596bc86c5278cca1d9ba030,completed,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q001,焊膏印刷量不足可能导致哪些典型焊接缺陷？,true,Q001-A5ebc616258f2,gjb_3243a_2021:c_c10e9e7bff1772ed6c622bca,19,48,47,0.4944272,0.019297898,0.0186050536518,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,32,33,"[""附录A 常用表面安装元器件连接盘伸出量和贴装区冗余量要求""]","CC 图A.5 城堡形端子元器件

表A.5 城堡形端子元器件 | 单位为毫米
元器件封装 | 引出端部分 | 密度等级A | 密度等级B | 密度等级C
趾部(Jτ) | 0.25 | 0.15 | 0.05
跟部(JH) | 0.65 | 0.55 | 0.45
城堡形端子元器件 | 侧面(Js) | 0.05 | -0.05 | -0.15
贴装区冗余量 | 0.50 | 0.25 | 0.10

A.6 底部端子元器件(BTC) 底部端子元器件(BTC)连接盘JT、JH、Js和贴装区冗余量要求可参考图A.6和表 A.6。Js

JH | JT

图A.6 底部端子元器件(BTC)

GJB 3243A-2021

表 A.6 底部端子元器件(BTC) | 单位为毫米
元器件封装 | 引出端部分 | 密度等级A | 密度等级B | 密度等级C
趾部(Jτ) | 0.40 | 0.30 | 0.20
跟部(JH) | 0.00 | 0.00 | 0.00

QFN/SON

侧面(Js) | -0.04 | -004 | -0.04
贴装区冗余量 | 0.50 | 0.25 | 0.10

A. 7 球栅阵列器件(BGA)
球栅阵列器件(BGA)连接盘设计可参考图 A.7 和表 A.7。D1 P
D2 图 A.7 球栅阵列器件(BGA)",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,false,,0,llm_top50_new,qwen3.8-max,2526d505a0d9a8db869e0d314f7c607e25f0e5de5596bc86c5278cca1d9ba030,completed,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q001,焊膏印刷量不足可能导致哪些典型焊接缺陷？,true,Q001-Ad8943a43c230,indium_solder_defects_2021:c_a12567521f1fd9dd2021241d,20,6,,0.5764034,,0.0151515151515,indium_solder_defects_2021,A Guide to Minimizing Solder Defects,35,36,"[""Solder Paste Insufficients""]","Solder Paste Insufficients

Although a source for this statistic cannot be found, it is widely believed by industry experts that approximately two-thirds of the end-of-the-line defects in electronics assembly can be traced back to the stencil printing process.Therefore, a proper amount of solder paste printed squarely on the printed wiring board (PWB) pad is the best safeguard for good end-of-the-line yields.In this chapter, we will assume the solder paste is deposited squarely on the PWB pads and focus on how to ensure the amount of solder paste is adequate and consistent (Figure 5.1).

Figure 5.1: A good solder print vs. an insufficient solder print.The Basics To ensure successful stencil printing, a few basics are required. First, work with your solder paste supplier to ensure you are using a high-quality solder

paste. This paste should have good response-to-pause and a long stencil life,
and should not exhibit issues such as squeegee hang-up. Some assemblers may try to save pennies per gram up-front by purchasing a subpar solder paste, but end up ruining a several hundred-dollar PCB for a $1,000 smart

phone. This is compounded when talking about tens of thousands of dollars
in boards, with applications like servers or super computers.

manufacturers’ specifications. This might include: the correct squeegee (metal",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,true,1,1,top20_reuse,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,reused,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q001,焊膏印刷量不足可能导致哪些典型焊接缺陷？,true,Q001-Aa8f3c07b5d25,solder_paste_print_inspection_guide:c_a164c87361bdc6d9dd8f3292,21,7,,0.5622705,,0.0149253731343,solder_paste_print_inspection_guide,Solder Paste Print Inspection Defect Guide,22,23,"[""Paste Over Printing Compromises""]","Paste Over Printing Compromises

It is common practice to overprint solder paste on plated through holes to increase the volume of solder and create perfect joints in a PIHIR process. The images show the paste deposits and the stencil used to form them. Increasing paste coverage reduces the requirement to change the

printing process to maximise paste filling the plated through hole and, in some cases, compromising the print process.

Paste is missing from one hole, but in this example is being used as local fiducial for automatic through hole insertion. The split reduced area paste deposit on the larger hole avoids contact with the body of the connector and reduces potential paste loss during preheat and final reflow.",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,true,0,0,top20_reuse,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,reused,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q001,焊膏印刷量不足可能导致哪些典型焊接缺陷？,true,Q001-A5a9f58e5210e,solder_paste_print_inspection_guide:c_68ac747f44ca13921c86fa5b,22,9,,0.55691713,,0.0144927536232,solder_paste_print_inspection_guide,Solder Paste Print Inspection Defect Guide,19,19,"[""Incomplete & Missing Paste Deposit""]","Incomplete & Missing Paste Deposit

This is a great example of missing and incomplete paste deposit from a production line the author was running at an exhibition for three days. The printing problem was seen on different pastes,different stencils with manual optical inspection and highlighted by automatic SPI. There is of course a little misalignment on this example but the reflow soldering results were perfect with the exception of the missing deposits.The simple answer was engineering error and not checking the stencil supplier’s check plots. This stencil was replaced with larger area array apertures with overprinting of the pads which provided superior paste release on all pastes and stencil types. The author had a more relaxed exhibition with less process defects with a new stencil.",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,true,1,1,top20_reuse,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,reused,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q001,焊膏印刷量不足可能导致哪些典型焊接缺陷？,true,Q001-A4779faf2bc4c,gjb_3243a_2021:c_68c5ac7ef775c7a37f12b3d7,23,,10,,0.10607693,0.0142857142857,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,10,10,"[""5 一般要求"",""5.6 材料""]","5.6 材料

军用电子产品中使用的材料应满足以下要求：

a) 军用电子产品中使用的焊料应符合 GB/T 3131、GB/T20422、GB/T 31476的要求。

b) 军用电子产品中使用的焊剂和焊膏应符合 GB/T 31474、GB/T 31475的要求。

c) 军用电子产品中使用的贴装胶应符合以下要求：
1）组分单一，有较强的着色性，固化时形变小，并且无低分子副产物产生；2)可采用红外、热风或紫外的方式进行固化，固化时间短；3）贴装胶固化后应有较强的粘结强度，能经受印制板的移动、翘曲，焊接高温以及焊剂和清 洗剂的作用；

4) 贴装胶在固化和焊接后，应保留良好的抗吸水性、无腐蚀性、无导电性及便于PCBA的
返修；

5) 在常温或低温下应有较长的保存寿命。

d) 军用电子产品中使用的清洗剂应符合以下要求：

1) 与待清洗的元器件、PCB及清洗设备相容性好，对PCBA不应产生直接或潜在的损伤；
2)与所使用的焊剂相容性好，有较强的清洗能力，能在一定的清洗温度及时间内达到预期 的清洗效果，清洗容量大；3）清洗溶剂的化学性能和热稳定性良好，在贮存和使用期间不发生分解；4)清洗剂应具有安全性、稳定性、环保性，可操作性能良好，不应对人员和设备造成危害。

e) 军用电子材料的各项性能指标应符合产品设计文件及工艺文件的要求，具有合格证明文件，并
在保质期内使用。

f) 构成产品实体的各种材料应具有合格供方资质及材料的产品标准(或符合使用方与供应方签订
的相关技术协议)，不构成产品实体的辅助材料应符合产品的使用要求。

g) 军用电子电气产品中使用的材料应按批次进行复验，复验合格后使用。",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,true,0,0,top20_reuse,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,reused,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q001,焊膏印刷量不足可能导致哪些典型焊接缺陷？,true,Q001-Aeb0330c9fbcd,indium_solder_defects_2021:c_efc44490883dba3eb25be8a4,24,10,,0.5536655,,0.0142857142857,indium_solder_defects_2021,A Guide to Minimizing Solder Defects,36,37,"[""Solder Paste Insufficients""]","preferred) and squeegee speed; board support; and regular stencil wiping.
Your solder paste and stencil printer providers work in the world of stencil printing every day and should be your first resource for advice on any of these topics.
Figure 5.2: Ishikawa diagram of variables that play a role in transfer efficiency.Besides solder paste performance attributes and composition, there are hundreds of other potential variables in the printing process that could cause solder paste insufficients defects. The Ishikawa diagram in Figure 5.2 helps to depict some of the more common causes within the manufacturing environ ment and process that could lead to solder paste insufficients. The natural first thought when solder insufficients occur is to focus on the solder paste performance, but this diagram is quite useful to refer to, as it will help broaden the search for the true root cause. Oftentimes, it is something other than the solder paste that is causing the defect. As you can see, the solder paste printing process is riddled with potential for insufficient solder paste deposits, due to the vast array of variables that play a role. It is extremely important to take the time to optimize the printing process prior to mass production.Metrics Affecting the Volume of the Solder Paste Deposit Transfer efficiency is the ratio between the volume of the stencil-printed deposit and the volume of the stencil aperture, expressed as a percent. In almost all cases, a transfer efficiency of 100% is ideal; however, most specifica tions will tell you that transfer efficiency between 50% and 150% is reasonable and achievable. For smaller fine-feature apertures found on 01005 or 0.3mm

between 40% and 140%.To ensure that the transfer efficiency is high, the aspect ratio for a rectangular stencil aperture should be greater than 1.5. The aspect ratio is the width of the aperture (W) divided by the stencil thickness (t) as shown in Figure 5.3.",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,true,1,1,top20_reuse,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,reused,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q001,焊膏印刷量不足可能导致哪些典型焊接缺陷？,true,Q001-Ac74968e73b25,gjb_3243a_2021:c_52314b9861174e56fb468b78,25,,11,,0.10572463,0.0140845070423,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,20,20,"[""6 详细要求"",""6.2 组装工艺"",""6.2.6 焊接""]",6.2.6 焊接,0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,true,0,0,top20_reuse,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,reused,,,,,not_applicable,
